date,hour,project,access_mode,total_views,top_1_views,top_10_views,top_100_views,top_1_share,top_10_share,top_100_share
2026-01-03,9,commons,desktop,111717,3059.0,7975.0,10822.0,0.02738168765720526,0.07138573359470805,0.09686976914883143
2026-01-03,9,commons,mobile,54112,1389.0,2938.0,7363.0,0.025668982850384388,0.05429479597871082,0.13606963335304553
2026-01-03,9,en,desktop,2223928,174270.0,225890.0,285210.0,0.07836134982787213,0.10157253292372774,0.12824605832562924
2026-01-03,9,en,mobile,5230071,82501.0,182565.0,405776.0,0.015774355644502722,0.03490679189632416,0.07758518000998457
2026-01-03,9,vi,desktop,26138,508.0,1169.0,2409.0,0.019435304920039788,0.04472415640064274,0.09216466447318081
2026-01-03,9,vi,mobile,48285,631.0,2551.0,5304.0,0.013068240654447552,0.0528321424873149,0.10984777881329605
2026-01-03,9,wikidata,desktop,28301,798.0,1493.0,2298.0,0.02819688350234974,0.05275431963534857,0.08119854422105226
2026-01-03,10,commons,desktop,133341,3156.0,9063.0,12273.0,0.023668639053254437,0.06796859180597116,0.09204220757306456
2026-01-03,10,commons,mobile,58858,1287.0,3278.0,7999.0,0.02186618641476095,0.05569336368887832,0.13590336063067043
2026-01-03,10,en,desktop,2358710,182688.0,252663.0,329188.0,0.07745250581885861,0.10711914563469015,0.13956272708387213
2026-01-03,10,en,mobile,5327901,84675.0,265228.0,532160.0,0.015892750259436126,0.04978095501399144,0.09988173579051113
2026-01-03,10,vi,desktop,27041,491.0,1209.0,2288.0,0.018157612514330092,0.04470988498946045,0.08461225546392515
2026-01-03,10,vi,mobile,46890,729.0,2866.0,5589.0,0.015547024952015355,0.06112177436553636,0.11919385796545105
2026-01-03,10,wikidata,desktop,29838,692.0,1577.0,2414.0,0.02319190294255647,0.05285206783296468,0.0809035458140626
2026-01-03,11,commons,desktop,124688,3413.0,9717.0,12877.0,0.027372321313999744,0.07793051456435263,0.10327377133324779
2026-01-03,11,commons,mobile,64894,1271.0,3270.0,8105.0,0.019585786051098716,0.05038986655160724,0.12489598422042099
2026-01-03,11,en,desktop,2436434,186922.0,295538.0,385838.0,0.07671950071292717,0.1212994072484623,0.15836176970112878
2026-01-03,11,en,mobile,5514624,120346.0,392256.0,712515.0,0.021823065362207832,0.0711301441403802,0.12920463843047142
2026-01-03,11,vi,desktop,23529,404.0,1241.0,2248.0,0.017170300480258405,0.052743423009902674,0.09554167197925964
2026-01-03,11,vi,mobile,47034,1014.0,3678.0,6422.0,0.02155887230514096,0.07819874984054088,0.13653952459922608
2026-01-03,11,wikidata,desktop,31672,1038.0,2205.0,3721.0,0.03277342763324072,0.06961985349835817,0.11748547613033594
2026-01-03,12,commons,desktop,126504,3524.0,9176.0,12259.0,0.027856826661607537,0.07253525580218807,0.09690602668690318
2026-01-03,12,commons,mobile,71508,1398.0,3762.0,8829.0,0.019550260110756838,0.052609498237959386,0.12346870280248363
2026-01-03,12,en,desktop,2528395,193741.0,290289.0,371197.0,0.07662608097231643,0.11481157018582935,0.14681131706082318
2026-01-03,12,en,mobile,5544307,103711.0,382975.0,679327.0,0.018705854491823774,0.06907535964368496,0.1225269452070385
2026-01-03,12,vi,desktop,21892,442.0,1063.0,2009.0,0.020190023752969122,0.04855655033802302,0.09176868262378951
2026-01-03,12,vi,mobile,52793,1260.0,4577.0,7733.0,0.023866800522796584,0.08669709999431743,0.14647775273236982
2026-01-03,12,wikidata,desktop,29012,1269.0,2016.0,2824.0,0.04374052116365642,0.06948848752240452,0.09733903212463808
2026-01-03,13,commons,desktop,140693,3701.0,10183.0,13858.0,0.026305502050563995,0.07237744592836887,0.09849814845088242
2026-01-03,13,commons,mobile,91717,1495.0,3473.0,8738.0,0.016300140650043066,0.037866480587023126,0.09527132374587045
2026-01-03,13,en,desktop,2628261,206661.0,299359.0,382480.0,0.0786303186783961,0.11390002743258755,0.1455258819424707
2026-01-03,13,en,mobile,5928212,119515.0,408311.0,707313.0,0.02016037887983763,0.0688759106455707,0.11931304076170016
2026-01-03,13,vi,desktop,26860,553.0,1299.0,2436.0,0.020588235294117647,0.04836187639612807,0.09069247952345495
2026-01-03,13,vi,mobile,61907,2005.0,5514.0,9344.0,0.032387290613339365,0.08906908750222108,0.15093608154166735
2026-01-03,13,wikidata,desktop,29092,837.0,1624.0,2480.0,0.028770796095146434,0.05582290664100096,0.08524680324487832
2026-01-03,14,commons,desktop,148058,3485.0,10198.0,14528.0,0.023538072917370218,0.06887841251401478,0.09812370827648624
2026-01-03,14,commons,mobile,90285,1650.0,3993.0,10438.0,0.018275461040039874,0.0442266157168965,0.11561167414299164
2026-01-03,14,en,desktop,2849072,228056.0,325049.0,412162.0,0.0800457131304509,0.11408942982135938,0.14466535068260822
2026-01-03,14,en,mobile,6697467,142521.0,467027.0,810504.0,0.021279836093257346,0.06973188520376435,0.12101649772966407
2026-01-03,14,vi,desktop,32750,568.0,1481.0,2950.0,0.01734351145038168,0.045221374045801524,0.0900763358778626
2026-01-03,14,vi,mobile,68682,1515.0,5318.0,9436.0,0.022058181182842668,0.07742931190122594,0.13738679712297255
2026-01-03,14,wikidata,desktop,27381,624.0,1515.0,2305.0,0.022789525583433768,0.055330338555932945,0.08418246229136993
2026-01-03,15,commons,desktop,149797,3787.0,10954.0,15867.0,0.02528088012443507,0.07312563001929277,0.10592334959979172
2026-01-03,15,commons,mobile,120651,1820.0,5035.0,11352.0,0.01508483145601777,0.041731937572005204,0.09408956411467788
2026-01-03,15,en,desktop,3065134,236178.0,343459.0,446234.0,0.07705307500422494,0.11205350239173882,0.14558384723147502
2026-01-03,15,en,mobile,7397219,158535.0,516205.0,907552.0,0.021431702914297926,0.06978365788548373,0.12268826974029023
2026-01-03,15,vi,desktop,33434,539.0,1376.0,2774.0,0.016121313632828857,0.041155709756535264,0.08296943231441048
2026-01-03,15,vi,mobile,69117,1364.0,4874.0,8754.0,0.019734652835047817,0.07051810697802277,0.12665480272581275
2026-01-03,15,wikidata,desktop,28465,908.0,1844.0,2597.0,0.0318988231161075,0.06478131038116985,0.09123484981556297
2026-01-03,16,commons,desktop,148878,3608.0,10239.0,14472.0,0.02423460820268945,0.06877443275702252,0.09720710917664127
2026-01-03,16,commons,mobile,85219,1943.0,4778.0,10553.0,0.022800079794412044,0.05606730893345381,0.12383388680927962
2026-01-03,16,en,desktop,3234410,227248.0,344851.0,453081.0,0.07025949091178917,0.10661944527750038,0.14008149863499061
2026-01-03,16,en,mobile,7955635,163111.0,561135.0,960133.0,0.020502574590211844,0.07053302470513038,0.12068590376506715
2026-01-03,16,vi,desktop,29570,462.0,1370.0,2550.0,0.015623943185661142,0.04633074061548867,0.08623605005072708
2026-01-03,16,vi,mobile,66366,1297.0,4386.0,8184.0,0.01954313955941295,0.06608805713769099,0.12331615586294187
2026-01-03,16,wikidata,desktop,32987,1073.0,2310.0,3249.0,0.03252796556219117,0.07002758662503411,0.098493345863522
2026-01-03,17,commons,desktop,149968,3486.0,10874.0,15031.0,0.023244958924570576,0.07250880187773391,0.10022804865037875
2026-01-03,17,commons,mobile,76798,1975.0,5194.0,11481.0,0.02571681554207141,0.06763196958254121,0.14949608062709965
2026-01-03,17,en,desktop,3424636,211875.0,360687.0,497585.0,0.06186788902528619,0.10532126626012224,0.145295733619573
2026-01-03,17,en,mobile,8588101,200578.0,656395.0,1143306.0,0.02335533780983712,0.07643074994111038,0.13312675293408868
2026-01-03,17,vi,desktop,21755,338.0,960.0,1892.0,0.015536658239485177,0.04412778671569754,0.08696851298552057
2026-01-03,17,vi,mobile,52280,962.0,3454.0,6583.0,0.018400918133129305,0.06606732976281561,0.12591813312930375
2026-01-03,17,wikidata,desktop,33749,805.0,1809.0,2753.0,0.02385255859432872,0.05360158819520578,0.08157278734184717
2026-01-03,18,commons,desktop,163755,3346.0,11311.0,15888.0,0.020432963878965527,0.06907270007022687,0.09702299166437665
2026-01-03,18,commons,mobile,104426,1904.0,5388.0,11570.0,0.01823300710551012,0.051596345737651546,0.11079616187539501
2026-01-03,18,en,desktop,3549787,201248.0,381392.0,534320.0,0.05669297904353134,0.10744081264594185,0.15052170735877957
2026-01-03,18,en,mobile,9058973,217117.0,764596.0,1317537.0,0.02396706558237893,0.08440206191143301,0.14543999634395643
2026-01-03,18,vi,desktop,16346,286.0,677.0,1355.0,0.017496635262449527,0.04141686039398018,0.08289489783433256
2026-01-03,18,vi,mobile,40037,675.0,2586.0,4935.0,0.016859405050328447,0.0645902540150361,0.12326098359017909
2026-01-03,18,wikidata,desktop,32082,862.0,1998.0,2997.0,0.026868649086715293,0.062277912848326164,0.09341686927248925
2026-01-03,19,commons,desktop,144662,2940.0,9745.0,14287.0,0.020323236233426883,0.06736392418188605,0.09876125036291493
2026-01-03,19,commons,mobile,78621,1915.0,5479.0,11610.0,0.02435735999287722,0.06968876000050878,0.14767046972183004
2026-01-03,19,en,desktop,3467282,176636.0,321430.0,458073.0,0.05094364980985106,0.09270373739430482,0.13211299225156767
2026-01-03,19,en,mobile,8965317,163856.0,596848.0,1079830.0,0.018276654355891712,0.06657299457453651,0.12044526702179076
2026-01-03,19,vi,desktop,10735,255.0,533.0,1048.0,0.02375407545412203,0.049650675360968795,0.0976245924545878
2026-01-03,19,vi,mobile,27976,407.0,1629.0,3288.0,0.014548184157849585,0.058228481555619105,0.11752931083786103
2026-01-03,19,wikidata,desktop,28824,1063.0,2132.0,3042.0,0.0368789897307799,0.0739661393283375,0.10553705245628643
2026-01-03,20,commons,desktop,151222,2785.0,9395.0,13504.0,0.018416632500562087,0.06212720371374535,0.08929917604581344
2026-01-03,20,commons,mobile,97616,1830.0,4694.0,11454.0,0.018746926733322407,0.0480863792820849,0.1173373217505327
2026-01-03,20,en,desktop,3457397,162506.0,290617.0,418553.0,0.04700241250860113,0.08405658939369705,0.12106015016499407
2026-01-03,20,en,mobile,9089391,137302.0,524956.0,996006.0,0.015105742507941401,0.05775480447479925,0.109578958590295
2026-01-03,20,vi,desktop,8095,211.0,438.0,826.0,0.02606547251389747,0.05410747374922792,0.10203829524397777
2026-01-03,20,vi,mobile,20344,327.0,1245.0,2490.0,0.016073535194651985,0.06119740464018875,0.1223948092803775
2026-01-03,20,wikidata,desktop,27778,1175.0,2250.0,3098.0,0.04229966160270718,0.08099935200518396,0.11152710778313774
2026-01-03,21,commons,desktop,133972,2938.0,8922.0,12780.0,0.02192995551309229,0.06659600513540143,0.09539306720807333
2026-01-03,21,commons,mobile,78638,1930.0,4528.0,10679.0,0.02454284188305908,0.057580304687301305,0.13579948625346525
2026-01-03,21,en,desktop,3459322,147566.0,265944.0,383395.0,0.04265749184377748,0.07687749217910331,0.11082952092924567
2026-01-03,21,en,mobile,9061656,127162.0,513729.0,948810.0,0.014032975871076986,0.05669261777317523,0.10470602724270266
2026-01-03,21,vi,desktop,6661,202.0,346.0,708.0,0.030325776910373817,0.051944152529650206,0.10629034679477556
2026-01-03,21,vi,mobile,14975,321.0,1185.0,2095.0,0.021435726210350583,0.07913188647746244,0.13989983305509182
2026-01-03,21,wikidata,desktop,26662,790.0,1859.0,2717.0,0.029630185282424424,0.069724701822819,0.10190533343335084
2026-01-03,22,commons,desktop,144047,2669.0,8019.0,11309.0,0.018528674668684526,0.055669330149187415,0.07850909772504808
2026-01-03,22,commons,mobile,85041,1871.0,4504.0,11160.0,0.022001152385320022,0.05296268858550582,0.13123081807598688
2026-01-03,22,en,desktop,3451575,130291.0,241066.0,366210.0,0.037748274338526615,0.06984231836190724,0.10609938940918276
2026-01-03,22,en,mobile,9401263,126427.0,558531.0,1073879.0,0.013447873971826977,0.05941020903255233,0.11422709906105169
2026-01-03,22,vi,desktop,5837,86.0,257.0,654.0,0.01473359602535549,0.04402946719205071,0.11204385814630803
2026-01-03,22,vi,mobile,12683,350.0,1228.0,2135.0,0.02759599463849247,0.09682251833162502,0.16833556729480406
2026-01-03,22,wikidata,desktop,27825,728.0,1754.0,2569.0,0.026163522012578617,0.06303683737646001,0.09232704402515723
2026-01-03,23,commons,desktop,124266,2366.0,8004.0,11598.0,0.019039801715674442,0.06441021679300854,0.09333204577277775
2026-01-03,23,commons,mobile,99132,1850.0,4378.0,10937.0,0.01866198603881693,0.04416333777185974,0.1103276439494815
2026-01-03,23,en,desktop,3427253,129093.0,236473.0,350905.0,0.03766660938074896,0.06899782420498282,0.10238666360493374
2026-01-03,23,en,mobile,9243126,128325.0,471862.0,937909.0,0.013883290133662572,0.05105004519033929,0.10147097421370216
2026-01-03,23,vi,desktop,6636,211.0,416.0,840.0,0.03179626280892104,0.06268836648583484,0.12658227848101267
2026-01-03,23,vi,mobile,14913,670.0,1851.0,2994.0,0.04492724468584457,0.12411989539328103,0.2007644337155502
2026-01-03,23,wikidata,desktop,27381,914.0,1941.0,2891.0,0.03338081151163216,0.07088857236770023,0.10558416420145356
